[2026-02-17 16:32:43] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":354,"linkquality":116}'
[2026-02-17 16:48:05] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0xf044d3fffe9171eb","ieee_address":"0xf044d3fffe9171eb"},"type":"device_announce"}'
[2026-02-17 16:48:11] [32minfo[39m: 	zh:controller: Succesfully interviewed '0xf044d3fffe9171eb'
[2026-02-17 16:48:11] [32minfo[39m: 	z2m: Successfully interviewed '0xf044d3fffe9171eb', device has successfully been paired
[2026-02-17 16:48:11] [32minfo[39m: 	z2m: Device '0xf044d3fffe9171eb' is supported, identified as: SONOFF Zigbee PIR sensor (SNZB-03P)
[2026-02-17 16:48:11] [32minfo[39m: 	z2m: Configuring '0xf044d3fffe9171eb'
[2026-02-17 16:48:11] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/log', payload '{"message":"interview_successful","meta":{"description":"Zigbee PIR sensor","friendly_name":"0xf044d3fffe9171eb","model":"SNZB-03P","supported":true,"vendor":"SONOFF"},"type":"pairing"}'
[2026-02-17 16:48:11] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"definition":{"description":"Zigbee PIR sensor","exposes":[{"access":1,"description":"Indicates whether the device detected occupancy","label":"Occupancy","name":"occupancy","property":"occupancy","type":"binary","value_off":false,"value_on":true},{"access":1,"category":"diagnostic","description":"Remaining battery in %, can take up to 24 hours before reported","label":"Battery","name":"battery","property":"battery","type":"numeric","unit":"%","value_max":100,"value_min":0},{"access":7,"description":"Unoccupied to occupied delay","label":"Motion timeout","name":"motion_timeout","property":"motion_timeout","type":"numeric","value_max":60,"value_min":5},{"access":1,"description":"Only updated when occupancy is detected","label":"Illumination","name":"illumination","property":"illumination","type":"enum","values":["dim","bright"]},{"access":1,"category":"diagnostic","description":"Link quality (signal strength)","label":"Linkquality","name":"linkquality","property":"linkquality","type":"numeric","unit":"lqi","value_max":255,"value_min":0}],"model":"SNZB-03P","options":[{"access":2,"description":"Sends a message after the last time no occupancy (occupancy: false) was detected. When setting this for example to [10, 60] a `{\"no_occupancy_since\": 10}` will be send after 10 seconds and a `{\"no_occupancy_since\": 60}` after 60 seconds.","item_type":{"access":3,"label":"Time","name":"time","type":"numeric"},"label":"No occupancy since","name":"no_occupancy_since","property":"no_occupancy_since","type":"list"}],"supports_ota":true,"vendor":"SONOFF"},"friendly_name":"0xf044d3fffe9171eb","ieee_address":"0xf044d3fffe9171eb","status":"successful","supported":true},"type":"device_interview"}'
[2026-02-17 16:48:11] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":105}'
[2026-02-17 16:48:11] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":149}'
[2026-02-17 16:48:12] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xf044d3fffe9171eb', payload '{"linkquality":105,"voltage":2800}'
[2026-02-17 16:48:12] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xf044d3fffe9171eb', payload '{"battery":100,"linkquality":156,"voltage":2800}'
[2026-02-17 16:48:12] [32minfo[39m: 	z2m: Successfully configured '0xf044d3fffe9171eb'
[2026-02-17 16:48:23] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xf044d3fffe9171eb', payload '{"battery":100,"linkquality":153,"update":{"installed_version":8705,"latest_version":8705,"state":"idle"},"update_available":false,"voltage":2800}'
[2026-02-17 16:48:23] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xf044d3fffe9171eb', payload '{"battery":100,"linkquality":109,"occupancy":true,"update":{"installed_version":8705,"latest_version":8705,"state":"idle"},"update_available":false,"voltage":2800}'
[2026-02-17 16:48:24] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xf044d3fffe9171eb', payload '{"battery":100,"illumination":"bright","linkquality":149,"occupancy":true,"update":{"installed_version":8705,"latest_version":8705,"state":"idle"},"update_available":false,"voltage":2800}'
[2026-02-17 16:48:26] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":156}'
[2026-02-17 16:48:26] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":153}'
[2026-02-17 16:48:40] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":145}'
[2026-02-17 16:48:40] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":94}'
[2026-02-17 16:48:55] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":105}'
[2026-02-17 16:48:55] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":149}'
[2026-02-17 16:49:02] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/log', payload '{"message":"announce","meta":{"friendly_name":"0xf044d3fffe9171eb"},"type":"device_announced"}'
[2026-02-17 16:49:02] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0xf044d3fffe9171eb","ieee_address":"0xf044d3fffe9171eb"},"type":"device_announce"}'
[2026-02-17 16:49:07] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xf044d3fffe9171eb', payload '{"battery":100,"illumination":"bright","linkquality":156,"occupancy":false,"update":{"installed_version":8705,"latest_version":8705,"state":"idle"},"update_available":false,"voltage":2800}'
[2026-02-17 16:49:09] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":149}'
[2026-02-17 16:49:09] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":156}'
[2026-02-17 16:49:24] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":134}'
[2026-02-17 16:49:24] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":138}'
[2026-02-17 16:49:38] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":323,"linkquality":127}'
[2026-02-17 16:49:38] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":323,"linkquality":80}'
[2026-02-17 16:49:53] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":142}'
[2026-02-17 16:49:53] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":91}'
[2026-02-17 16:50:07] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":160}'
[2026-02-17 16:50:07] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":142}'
[2026-02-17 16:50:22] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":153}'
[2026-02-17 16:50:22] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":153}'
[2026-02-17 16:50:36] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":138}'
[2026-02-17 16:50:36] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":156}'
[2026-02-17 16:50:51] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":134}'
[2026-02-17 16:50:51] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":138}'
[2026-02-17 16:51:05] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":145}'
[2026-02-17 16:51:05] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":149}'
[2026-02-17 16:51:20] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":142}'
[2026-02-17 16:51:20] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":134}'
[2026-02-17 16:51:34] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":145}'
[2026-02-17 16:51:34] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":326,"linkquality":91}'
[2026-02-17 16:51:37] [32minfo[39m: 	z2m: Zigbee: allowing new devices to join.
[2026-02-17 16:51:37] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"time":254,"value":true},"status":"ok","transaction":"ysjak-4"}'
[2026-02-17 16:51:43] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/log', payload '{"message":"announce","meta":{"friendly_name":"0xf044d3fffe9171eb"},"type":"device_announced"}'
[2026-02-17 16:51:43] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0xf044d3fffe9171eb","ieee_address":"0xf044d3fffe9171eb"},"type":"device_announce"}'
[2026-02-17 16:51:49] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":323,"linkquality":149}'
[2026-02-17 16:51:49] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":323,"linkquality":94}'
[2026-02-17 16:51:51] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/log', payload '{"message":"announce","meta":{"friendly_name":"0xf044d3fffe9171eb"},"type":"device_announced"}'
[2026-02-17 16:51:51] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0xf044d3fffe9171eb","ieee_address":"0xf044d3fffe9171eb"},"type":"device_announce"}'
[2026-02-17 16:51:56] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xf044d3fffe9171eb', payload '{"battery":100,"illumination":"bright","linkquality":134,"occupancy":true,"update":{"installed_version":8705,"latest_version":8705,"state":"idle"},"update_available":false,"voltage":2800}'
[2026-02-17 16:52:03] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":323,"linkquality":142}'
[2026-02-17 16:52:03] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":323,"linkquality":91}'
[2026-02-17 16:52:18] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":323,"linkquality":134}'
[2026-02-17 16:52:18] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":323,"linkquality":91}'
[2026-02-17 16:52:27] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xf044d3fffe9171eb', payload '{"battery":100,"illumination":"bright","linkquality":123,"occupancy":true,"update":{"installed_version":8705,"latest_version":8705,"state":"idle"},"update_available":false,"voltage":2800}'
[2026-02-17 16:52:27] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xf044d3fffe9171eb', payload '{"battery":100,"illumination":"bright","linkquality":112,"occupancy":true,"update":{"installed_version":8705,"latest_version":8705,"state":"idle"},"update_available":false,"voltage":2800}'
[2026-02-17 16:52:32] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":323,"linkquality":94}'
[2026-02-17 16:52:32] [32minfo[39m: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/hz_light_zigbee_01', payload '{"brightness_state":"high","illuminance_lux":323,"linkquality":142}'
